id	enjoyment	type
R_3RlIfedWf5dbYWY	3	problem
R_3s7EMcRiZCWvelE	3	aut
R_3s7EMcRiZCWvelE	2	aut
R_3s7EMcRiZCWvelE	4	dat
R_3s7EMcRiZCWvelE	3	problem
R_3s7EMcRiZCWvelE	3	problem
R_3s7EMcRiZCWvelE	3	problem
R_2tFD9EoWaQsiMb4	3	dat
R_2tFD9EoWaQsiMb4	1	problem
R_2tFD9EoWaQsiMb4	3	problem
R_2tFD9EoWaQsiMb4	1	problem
R_2tFD9EoWaQsiMb4	3	problem
R_1ewKpGbDXSHAsSi	3	aut
R_1ewKpGbDXSHAsSi	2	aut
R_1ewKpGbDXSHAsSi	3	dat
R_1ewKpGbDXSHAsSi	2	problem
R_1ewKpGbDXSHAsSi	3	problem
R_1ewKpGbDXSHAsSi	4	problem
R_1ewKpGbDXSHAsSi	4	problem
R_1BPh2IsodJNCYEQ	2	aut
R_1BPh2IsodJNCYEQ	1	aut
R_1BPh2IsodJNCYEQ	2	dat
R_1BPh2IsodJNCYEQ	1	problem
R_1BPh2IsodJNCYEQ	1	problem
R_1BPh2IsodJNCYEQ	1	problem
R_1BPh2IsodJNCYEQ	2	problem
R_2ylV5kum8ZURhmV	1	aut
R_2ylV5kum8ZURhmV	2	aut
R_2ylV5kum8ZURhmV	2	problem
R_2ylV5kum8ZURhmV	3	problem
R_2ylV5kum8ZURhmV	3	problem
R_2s5OfPg8mqEVQhj	4	aut
R_2s5OfPg8mqEVQhj	3	aut
R_2s5OfPg8mqEVQhj	4	problem
R_Y699UtMlNBZpW1j	2	aut
R_Y699UtMlNBZpW1j	2	aut
R_Y699UtMlNBZpW1j	3	problem
R_Y699UtMlNBZpW1j	2	problem
R_Y699UtMlNBZpW1j	3	problem
R_Y699UtMlNBZpW1j	2	problem
R_1OQe55LH1p3HLXo	1	aut
R_1OQe55LH1p3HLXo	1	aut
R_1OQe55LH1p3HLXo	2	problem
R_1OQe55LH1p3HLXo	2	problem
R_1OQe55LH1p3HLXo	3	problem
R_1OQe55LH1p3HLXo	4	problem
R_1QlniB3Csmc8Y4f	3	aut
R_1QlniB3Csmc8Y4f	1	aut
R_1QlniB3Csmc8Y4f	4	dat
R_1QlniB3Csmc8Y4f	3	problem
R_1QlniB3Csmc8Y4f	1	problem
R_1QlniB3Csmc8Y4f	4	problem
R_1QlniB3Csmc8Y4f	5	problem
R_UQIFajBF24vPtS1	3	aut
R_UQIFajBF24vPtS1	4	aut
R_UQIFajBF24vPtS1	1	problem
R_UQIFajBF24vPtS1	2	problem
R_UQIFajBF24vPtS1	1	problem
R_UQIFajBF24vPtS1	1	problem
R_3O7aoqODlTiDUH8	3	aut
R_3O7aoqODlTiDUH8	4	aut
R_3O7aoqODlTiDUH8	4	dat
R_3O7aoqODlTiDUH8	2	problem
R_3O7aoqODlTiDUH8	3	problem
R_3O7aoqODlTiDUH8	5	problem
R_3O7aoqODlTiDUH8	3	problem
R_1FagsCODsem1qIQ	3	problem
R_1FagsCODsem1qIQ	2	problem
R_1FagsCODsem1qIQ	2	problem
R_3D7LSPWVi9riRm2	1	aut
R_3D7LSPWVi9riRm2	3	problem
R_3D7LSPWVi9riRm2	2	problem
R_3D7LSPWVi9riRm2	2	problem
R_3D7LSPWVi9riRm2	1	problem
R_2ruyPaSRt6CApSo	1	dat
R_Rkak46fGmbFuttD	1	aut
R_Rkak46fGmbFuttD	1	aut
R_Rkak46fGmbFuttD	3	dat
R_Rkak46fGmbFuttD	4	problem
R_Rkak46fGmbFuttD	5	problem
R_Rkak46fGmbFuttD	1	problem
R_Rkak46fGmbFuttD	3	problem
R_3n8zxnGtSQAdrG9	4	aut
R_2wzP71PVQ9sdmgW	4	aut
R_2wzP71PVQ9sdmgW	3	aut
R_2wzP71PVQ9sdmgW	4	dat
R_2wzP71PVQ9sdmgW	4	problem
R_2wzP71PVQ9sdmgW	4	problem
R_2wzP71PVQ9sdmgW	4	problem
R_2wzP71PVQ9sdmgW	3	problem
R_1q1GVRivifJvbmu	3	aut
R_1q1GVRivifJvbmu	3	aut
R_1q1GVRivifJvbmu	3	problem
R_1q1GVRivifJvbmu	3	problem
R_1q1GVRivifJvbmu	2	problem
R_1q1GVRivifJvbmu	1	problem
R_2dYKzdjKEnThZK2	2	aut
R_2dYKzdjKEnThZK2	3	aut
R_2dYKzdjKEnThZK2	4	problem
R_2dYKzdjKEnThZK2	1	problem
R_2dYKzdjKEnThZK2	5	problem
R_2dYKzdjKEnThZK2	1	problem
R_1FqDmmQIrZQ7Jtf	5	aut
R_1FqDmmQIrZQ7Jtf	1	aut
R_1FqDmmQIrZQ7Jtf	5	dat
R_1FqDmmQIrZQ7Jtf	2	problem
R_1FqDmmQIrZQ7Jtf	5	problem
R_1FqDmmQIrZQ7Jtf	3	problem
R_1FqDmmQIrZQ7Jtf	2	problem
R_2fI2AeWPrbJ396j	4	aut
R_2fI2AeWPrbJ396j	4	aut
R_3Ed3IXpw5kHjmwW	3	aut
R_3Ed3IXpw5kHjmwW	3	aut
R_3Ed3IXpw5kHjmwW	1	problem
R_3Ed3IXpw5kHjmwW	5	problem
R_3Ed3IXpw5kHjmwW	4	problem
R_3Ed3IXpw5kHjmwW	4	problem
R_PG4KAJuJ8QLZXTr	2	aut
R_PG4KAJuJ8QLZXTr	3	aut
R_PG4KAJuJ8QLZXTr	2	problem
R_PG4KAJuJ8QLZXTr	2	problem
R_PG4KAJuJ8QLZXTr	2	problem
R_PG4KAJuJ8QLZXTr	3	problem
R_25Qn7DFoNrwQ41F	3	aut
R_25Qn7DFoNrwQ41F	2	aut
R_25Qn7DFoNrwQ41F	3	dat
R_25Qn7DFoNrwQ41F	1	problem
R_25Qn7DFoNrwQ41F	1	problem
R_25Qn7DFoNrwQ41F	4	problem
R_25Qn7DFoNrwQ41F	2	problem
R_3RdpdXxXT6fc2iG	3	aut
R_3RdpdXxXT6fc2iG	1	aut
R_3RdpdXxXT6fc2iG	4	dat
R_3RdpdXxXT6fc2iG	4	problem
R_3RdpdXxXT6fc2iG	1	problem
R_3RdpdXxXT6fc2iG	3	problem
R_3RdpdXxXT6fc2iG	1	problem
R_3Rxr6NO60GRBCYX	3	aut
R_3Rxr6NO60GRBCYX	4	aut
R_3Rxr6NO60GRBCYX	5	dat
R_3Rxr6NO60GRBCYX	3	problem
R_3Rxr6NO60GRBCYX	2	problem
R_3Rxr6NO60GRBCYX	3	problem
R_3Rxr6NO60GRBCYX	3	problem
R_AokLBjK8jLEp0jL	3	aut
R_AokLBjK8jLEp0jL	2	aut
R_AokLBjK8jLEp0jL	5	dat
R_AokLBjK8jLEp0jL	5	problem
R_AokLBjK8jLEp0jL	5	problem
R_AokLBjK8jLEp0jL	5	problem
R_2wyLlcZRrWvsciQ	2	aut
R_2wyLlcZRrWvsciQ	4	aut
R_2wyLlcZRrWvsciQ	4	dat
R_2wyLlcZRrWvsciQ	2	problem
R_2wyLlcZRrWvsciQ	2	problem
R_2wyLlcZRrWvsciQ	2	problem
R_2wyLlcZRrWvsciQ	5	problem
R_3iJgGmljCniTYkB	3	aut
R_3iJgGmljCniTYkB	3	aut
R_3iJgGmljCniTYkB	2	problem
R_3iJgGmljCniTYkB	4	problem
R_3iJgGmljCniTYkB	3	problem
R_3iJgGmljCniTYkB	3	problem
R_RXiqgtr3vPTZtLz	1	aut
R_RXiqgtr3vPTZtLz	3	aut
R_RXiqgtr3vPTZtLz	2	dat
R_RXiqgtr3vPTZtLz	1	problem
R_RXiqgtr3vPTZtLz	1	problem
R_RXiqgtr3vPTZtLz	5	problem
R_RXiqgtr3vPTZtLz	3	problem
R_3Ojry3FBitrK46U	4	aut
R_3Ojry3FBitrK46U	3	aut
R_3Ojry3FBitrK46U	5	problem
R_3Ojry3FBitrK46U	1	problem
R_3Ojry3FBitrK46U	4	problem
R_3Ojry3FBitrK46U	3	problem
R_2tzlw9GXOnb8hLl	2	aut
R_2tzlw9GXOnb8hLl	4	aut
R_2tzlw9GXOnb8hLl	1	problem
R_2tzlw9GXOnb8hLl	1	problem
R_2tzlw9GXOnb8hLl	1	problem
R_2tzlw9GXOnb8hLl	4	problem
R_1lsfsa6lnJTgcVF	2	aut
R_1lsfsa6lnJTgcVF	2	aut
R_1lsfsa6lnJTgcVF	3	problem
R_1lsfsa6lnJTgcVF	3	problem
R_1lsfsa6lnJTgcVF	2	problem
R_1lsfsa6lnJTgcVF	2	problem
R_3KqKsr5qiMNGmYr	5	aut
R_3KqKsr5qiMNGmYr	5	aut
R_3KqKsr5qiMNGmYr	5	dat
R_3KqKsr5qiMNGmYr	5	problem
R_UPWwlzlFUJHU9CV	2	aut
R_UPWwlzlFUJHU9CV	1	aut
R_UPWwlzlFUJHU9CV	1	problem
R_UPWwlzlFUJHU9CV	2	problem
R_UPWwlzlFUJHU9CV	1	problem
R_UPWwlzlFUJHU9CV	3	problem
R_2hJ9TEhIcImDo9H	1	aut
R_2hJ9TEhIcImDo9H	1	aut
R_2hJ9TEhIcImDo9H	2	problem
R_2hJ9TEhIcImDo9H	2	problem
R_2hJ9TEhIcImDo9H	3	problem
R_2hJ9TEhIcImDo9H	3	problem
R_cUz6gE9lWsOZbmF	2	aut
R_cUz6gE9lWsOZbmF	1	aut
R_cUz6gE9lWsOZbmF	2	dat
R_cUz6gE9lWsOZbmF	2	problem
R_cUz6gE9lWsOZbmF	3	problem
R_cUz6gE9lWsOZbmF	3	problem
R_cUz6gE9lWsOZbmF	3	problem
R_1pRxb2DHpcZxPrn	1	aut
R_1pRxb2DHpcZxPrn	1	aut
R_1pRxb2DHpcZxPrn	1	problem
R_1pRxb2DHpcZxPrn	4	problem
R_1pRxb2DHpcZxPrn	3	problem
R_1pRxb2DHpcZxPrn	3	problem
R_st06arVrhnSXi2R	1	aut
R_st06arVrhnSXi2R	1	aut
R_st06arVrhnSXi2R	2	problem
R_st06arVrhnSXi2R	3	problem
R_st06arVrhnSXi2R	1	problem
R_st06arVrhnSXi2R	2	problem
R_2xGnKGVedMla7Fi	1	aut
R_2xGnKGVedMla7Fi	3	aut
R_2xGnKGVedMla7Fi	1	problem
R_2xGnKGVedMla7Fi	5	problem
R_2q2TDGg112jdxLl	2	aut
R_2q2TDGg112jdxLl	3	aut
R_2q2TDGg112jdxLl	4	problem
R_2q2TDGg112jdxLl	1	problem
R_2q2TDGg112jdxLl	2	problem
R_2q2TDGg112jdxLl	3	problem
R_AiyewhpthVBZ3q1	5	dat
R_AiyewhpthVBZ3q1	5	problem
R_AiyewhpthVBZ3q1	2	problem
R_3oHj18uYwY5Tl3K	1	aut
R_3oHj18uYwY5Tl3K	2	aut
R_3oHj18uYwY5Tl3K	3	problem
R_3oHj18uYwY5Tl3K	4	problem
R_3oHj18uYwY5Tl3K	3	problem
R_3oHj18uYwY5Tl3K	4	problem
R_215qUB1CHtT3rub	1	aut
R_215qUB1CHtT3rub	1	aut
R_215qUB1CHtT3rub	3	problem
R_215qUB1CHtT3rub	4	problem
R_215qUB1CHtT3rub	2	problem
R_215qUB1CHtT3rub	2	problem
R_3fuW9DO2KbwIeeg	2	aut
R_3fuW9DO2KbwIeeg	3	aut
R_3fuW9DO2KbwIeeg	3	problem
R_3fuW9DO2KbwIeeg	3	problem
R_3fuW9DO2KbwIeeg	3	problem
R_3fuW9DO2KbwIeeg	3	problem
R_1Eb7ONCgwgGizFR	3	aut
R_1Eb7ONCgwgGizFR	3	aut
R_1Eb7ONCgwgGizFR	5	dat
R_1Eb7ONCgwgGizFR	5	problem
R_1Eb7ONCgwgGizFR	4	problem
R_1Eb7ONCgwgGizFR	2	problem
R_1Eb7ONCgwgGizFR	5	problem
R_2DMo59ByzQjYgKS	5	aut
R_2DMo59ByzQjYgKS	2	aut
R_2DMo59ByzQjYgKS	5	dat
R_2DMo59ByzQjYgKS	5	problem
R_2DMo59ByzQjYgKS	1	problem
R_2DMo59ByzQjYgKS	5	problem
R_2DMo59ByzQjYgKS	1	problem
R_3R4Owc0DG7yJuw2	2	aut
R_3R4Owc0DG7yJuw2	2	aut
R_3R4Owc0DG7yJuw2	3	dat
R_3R4Owc0DG7yJuw2	2	problem
R_3R4Owc0DG7yJuw2	4	problem
R_3R4Owc0DG7yJuw2	3	problem
R_3R4Owc0DG7yJuw2	1	problem
R_27Ke21Z6mu0GPs5	2	aut
R_27Ke21Z6mu0GPs5	5	problem
R_27Ke21Z6mu0GPs5	5	problem
R_27Ke21Z6mu0GPs5	1	problem
R_27Ke21Z6mu0GPs5	5	problem
R_emMn27cVnDFbe2l	2	aut
R_emMn27cVnDFbe2l	4	aut
R_emMn27cVnDFbe2l	3	dat
R_emMn27cVnDFbe2l	1	problem
R_emMn27cVnDFbe2l	3	problem
R_emMn27cVnDFbe2l	5	problem
R_emMn27cVnDFbe2l	1	problem
R_246NuLQCyXw7sS9	2	aut
R_246NuLQCyXw7sS9	2	aut
R_246NuLQCyXw7sS9	2	dat
R_246NuLQCyXw7sS9	1	problem
R_246NuLQCyXw7sS9	2	problem
R_246NuLQCyXw7sS9	1	problem
R_246NuLQCyXw7sS9	3	problem
R_4GirCoB9qzBni3D	3	aut
R_4GirCoB9qzBni3D	4	aut
R_4GirCoB9qzBni3D	4	problem
R_4GirCoB9qzBni3D	3	problem
R_4GirCoB9qzBni3D	4	problem
R_4GirCoB9qzBni3D	1	problem
R_22ms6kF10TLAHBN	5	aut
R_22ms6kF10TLAHBN	5	aut
R_22ms6kF10TLAHBN	5	dat
R_22ms6kF10TLAHBN	5	problem
R_22ms6kF10TLAHBN	5	problem
R_22ms6kF10TLAHBN	5	problem
R_1GVmXxSjkG4XjEQ	3	aut
R_1GVmXxSjkG4XjEQ	3	problem
R_2PaQ2oSzNl50s8F	3	aut
R_2PaQ2oSzNl50s8F	3	aut
R_2PaQ2oSzNl50s8F	4	dat
R_2PaQ2oSzNl50s8F	3	problem
R_2PaQ2oSzNl50s8F	4	problem
R_2PaQ2oSzNl50s8F	5	problem
R_2PaQ2oSzNl50s8F	5	problem
R_3qsY0YHiCvjtrKl	3	aut
R_3qsY0YHiCvjtrKl	2	aut
R_3qsY0YHiCvjtrKl	4	problem
R_3qsY0YHiCvjtrKl	2	problem
R_3qsY0YHiCvjtrKl	1	problem
R_3qsY0YHiCvjtrKl	1	problem
R_2S3uBea09vVl8os	5	aut
R_2S3uBea09vVl8os	4	aut
R_2S3uBea09vVl8os	4	dat
R_2S3uBea09vVl8os	3	problem
R_2S3uBea09vVl8os	3	problem
R_2S3uBea09vVl8os	5	problem
R_2S3uBea09vVl8os	2	problem
R_2uURSOgNc7LwBDx	3	aut
R_4INoCs5dTaILXln	5	aut
R_4INoCs5dTaILXln	3	aut
R_4INoCs5dTaILXln	5	dat
R_4INoCs5dTaILXln	1	problem
R_4INoCs5dTaILXln	5	problem
R_4INoCs5dTaILXln	5	problem
R_4INoCs5dTaILXln	4	problem
R_1OIBQ9seWyIsYZi	5	aut
R_1OIBQ9seWyIsYZi	4	aut
R_1OIBQ9seWyIsYZi	5	dat
R_1OIBQ9seWyIsYZi	1	problem
R_1OIBQ9seWyIsYZi	4	problem
R_1OIBQ9seWyIsYZi	1	problem
R_1OIBQ9seWyIsYZi	1	problem
R_yKkGzZ6NjUb3k53	3	aut
R_yKkGzZ6NjUb3k53	2	aut
R_yKkGzZ6NjUb3k53	1	problem
R_yKkGzZ6NjUb3k53	4	problem
R_yKkGzZ6NjUb3k53	4	problem
R_125aKEkIbCV1IIx	3	aut
R_125aKEkIbCV1IIx	3	aut
R_125aKEkIbCV1IIx	3	problem
R_125aKEkIbCV1IIx	3	problem
R_125aKEkIbCV1IIx	4	problem
R_125aKEkIbCV1IIx	4	problem
R_3g1qyyeEnRFrpGS	1	aut
R_3g1qyyeEnRFrpGS	2	aut
R_3g1qyyeEnRFrpGS	1	problem
R_3g1qyyeEnRFrpGS	2	problem
R_3g1qyyeEnRFrpGS	3	problem
R_3g1qyyeEnRFrpGS	1	problem
R_2taHiIMlkdTqG76	3	aut
R_2taHiIMlkdTqG76	2	aut
R_2taHiIMlkdTqG76	3	dat
R_2taHiIMlkdTqG76	4	problem
R_2taHiIMlkdTqG76	2	problem
R_2taHiIMlkdTqG76	1	problem
R_2ALlPGyMifynlbk	4	aut
R_2ALlPGyMifynlbk	4	dat
R_2ALlPGyMifynlbk	1	problem
R_2ALlPGyMifynlbk	1	problem
R_2ALlPGyMifynlbk	5	problem
R_2ALlPGyMifynlbk	5	problem
R_1ooqFc1vPLhj5AY	2	aut
R_1ooqFc1vPLhj5AY	3	aut
R_1ooqFc1vPLhj5AY	2	problem
R_1ooqFc1vPLhj5AY	1	problem
R_1ooqFc1vPLhj5AY	2	problem
R_1ooqFc1vPLhj5AY	2	problem
R_3ikAh0Dezu0YZit	3	aut
R_3ikAh0Dezu0YZit	3	aut
R_3ikAh0Dezu0YZit	3	problem
R_3ikAh0Dezu0YZit	4	problem
R_3ikAh0Dezu0YZit	3	problem
R_3ikAh0Dezu0YZit	5	problem
R_1OV7CJNOzyof9Pc	5	aut
R_1OV7CJNOzyof9Pc	5	aut
R_1OV7CJNOzyof9Pc	5	dat
R_1OV7CJNOzyof9Pc	5	problem
R_1OV7CJNOzyof9Pc	5	problem
R_1OV7CJNOzyof9Pc	2	problem
R_1OV7CJNOzyof9Pc	5	problem
R_1QENLt8vKsNidXo	1	aut
R_1QENLt8vKsNidXo	2	aut
R_1QENLt8vKsNidXo	2	problem
R_1QENLt8vKsNidXo	1	problem
R_1QENLt8vKsNidXo	2	problem
R_1QENLt8vKsNidXo	2	problem
R_246JYieVuIuEs9G	3	aut
R_246JYieVuIuEs9G	3	aut
R_246JYieVuIuEs9G	4	dat
R_246JYieVuIuEs9G	3	problem
R_246JYieVuIuEs9G	4	problem
R_246JYieVuIuEs9G	1	problem
R_246JYieVuIuEs9G	2	problem
R_OcHVCYehK6hO4aB	2	aut
R_OcHVCYehK6hO4aB	3	aut
R_OcHVCYehK6hO4aB	3	dat
R_OcHVCYehK6hO4aB	5	problem
R_OcHVCYehK6hO4aB	4	problem
R_OcHVCYehK6hO4aB	4	problem
R_OcHVCYehK6hO4aB	3	problem
R_26lroCesZGyKDtH	5	aut
R_3NXoL7uR7ZRJbqi	2	aut
R_3NXoL7uR7ZRJbqi	5	problem
R_3NXoL7uR7ZRJbqi	3	problem
R_z3g2xezHqnhC45r	5	aut
R_3FQjIl78jBFyK8R	5	aut
R_3FQjIl78jBFyK8R	2	aut
R_3FQjIl78jBFyK8R	3	dat
R_3FQjIl78jBFyK8R	4	problem
R_3FQjIl78jBFyK8R	1	problem
R_3FQjIl78jBFyK8R	5	problem
R_3FQjIl78jBFyK8R	4	problem
R_9pICOGKXd27R2Br	3	dat
R_plVsRyQv2C16XhT	5	problem
R_1GE54iUspBlQ4tv	2	aut
R_1GE54iUspBlQ4tv	1	aut
R_1GE54iUspBlQ4tv	4	dat
R_1GE54iUspBlQ4tv	2	problem
R_1GE54iUspBlQ4tv	3	problem
R_1GE54iUspBlQ4tv	2	problem
R_1GE54iUspBlQ4tv	4	problem
R_2qpIZ9ueSgA4V4h	2	aut
R_2qpIZ9ueSgA4V4h	3	aut
R_2qpIZ9ueSgA4V4h	3	problem
R_2qpIZ9ueSgA4V4h	3	problem
R_2qpIZ9ueSgA4V4h	5	problem
R_2qpIZ9ueSgA4V4h	3	problem
R_3TTlxvcFqr7I56F	3	aut
R_31NJ9a1CpJgf9SS	2	aut
R_31NJ9a1CpJgf9SS	1	problem
R_31NJ9a1CpJgf9SS	1	problem
R_31NJ9a1CpJgf9SS	1	problem
R_1lyIty57wO19ccY	1	dat
R_1Ojbfq0cBqpLLxm	2	aut
R_1Ojbfq0cBqpLLxm	2	aut
R_1Ojbfq0cBqpLLxm	2	problem
R_1Ojbfq0cBqpLLxm	3	problem
R_1Ojbfq0cBqpLLxm	3	problem
R_1Ojbfq0cBqpLLxm	5	problem
R_1GwBu2KVhw65gBS	2	aut
R_1GwBu2KVhw65gBS	4	aut
R_1GwBu2KVhw65gBS	5	dat
R_1GwBu2KVhw65gBS	3	problem
R_1GwBu2KVhw65gBS	3	problem
R_1GwBu2KVhw65gBS	1	problem
R_1GwBu2KVhw65gBS	1	problem
R_uaCEcyBvQfCQZcB	2	aut
R_uaCEcyBvQfCQZcB	2	aut
R_uaCEcyBvQfCQZcB	4	dat
R_uaCEcyBvQfCQZcB	4	problem
R_uaCEcyBvQfCQZcB	2	problem
R_uaCEcyBvQfCQZcB	1	problem
R_uaCEcyBvQfCQZcB	1	problem
R_1g7Jx1apgt5mA55	3	aut
R_1g7Jx1apgt5mA55	2	aut
R_1g7Jx1apgt5mA55	4	dat
R_1g7Jx1apgt5mA55	4	problem
R_1g7Jx1apgt5mA55	3	problem
R_1g7Jx1apgt5mA55	4	problem
R_1g7Jx1apgt5mA55	3	problem
R_1is7oJ6ykR6CAfC	4	aut
R_1is7oJ6ykR6CAfC	5	aut
R_1is7oJ6ykR6CAfC	5	problem
R_1is7oJ6ykR6CAfC	4	problem
R_1is7oJ6ykR6CAfC	3	problem
R_1is7oJ6ykR6CAfC	2	problem
R_2SiA17D8ynvD4ak	4	aut
R_2SiA17D8ynvD4ak	5	aut
R_2SiA17D8ynvD4ak	3	dat
R_2SiA17D8ynvD4ak	2	problem
R_2SiA17D8ynvD4ak	1	problem
R_2SiA17D8ynvD4ak	2	problem
R_2SiA17D8ynvD4ak	2	problem
R_3qsUIKDm4Q0RKVn	1	aut
R_3qsUIKDm4Q0RKVn	3	aut
R_3qsUIKDm4Q0RKVn	3	dat
R_3qsUIKDm4Q0RKVn	1	problem
R_3qsUIKDm4Q0RKVn	1	problem
R_3qsUIKDm4Q0RKVn	3	problem
R_upNvb2G2k3WiQRb	2	aut
R_upNvb2G2k3WiQRb	4	aut
R_upNvb2G2k3WiQRb	4	dat
R_upNvb2G2k3WiQRb	2	problem
R_upNvb2G2k3WiQRb	1	problem
R_upNvb2G2k3WiQRb	5	problem
R_upNvb2G2k3WiQRb	5	problem
R_22VOJ9hidXB2gE2	3	aut
R_22VOJ9hidXB2gE2	1	aut
R_22VOJ9hidXB2gE2	1	problem
R_22VOJ9hidXB2gE2	1	problem
R_22VOJ9hidXB2gE2	1	problem
R_22VOJ9hidXB2gE2	1	problem
R_2zAy0dw8gmbG57U	3	aut
R_2zAy0dw8gmbG57U	5	aut
R_2zAy0dw8gmbG57U	3	problem
R_2zAy0dw8gmbG57U	1	problem
R_2zAy0dw8gmbG57U	1	problem
R_2zAy0dw8gmbG57U	1	problem
R_1IhG47SbhJPU1FI	2	aut
R_1IhG47SbhJPU1FI	2	aut
R_1IhG47SbhJPU1FI	3	dat
R_1IhG47SbhJPU1FI	1	problem
R_1IhG47SbhJPU1FI	3	problem
R_1IhG47SbhJPU1FI	3	problem
R_1IhG47SbhJPU1FI	4	problem
R_1It0tUXwMsh1rpE	1	aut
R_1It0tUXwMsh1rpE	2	aut
R_1It0tUXwMsh1rpE	5	problem
R_1It0tUXwMsh1rpE	5	problem
R_1It0tUXwMsh1rpE	5	problem
R_1It0tUXwMsh1rpE	5	problem
R_tFdFeP09swdHYqJ	3	aut
R_tFdFeP09swdHYqJ	5	aut
R_tFdFeP09swdHYqJ	5	problem
R_tFdFeP09swdHYqJ	2	problem
R_1LwByWdQtYuuDP8	3	problem
R_3e8Co9AGyb3D8nT	4	aut
R_3e8Co9AGyb3D8nT	5	aut
R_3e8Co9AGyb3D8nT	3	problem
R_3e8Co9AGyb3D8nT	3	problem
R_3e8Co9AGyb3D8nT	5	problem
R_3e8Co9AGyb3D8nT	5	problem
R_3mlwwR0GznNdQzL	2	aut
R_3mlwwR0GznNdQzL	2	aut
R_3mlwwR0GznNdQzL	5	dat
R_3mlwwR0GznNdQzL	4	problem
R_3mlwwR0GznNdQzL	1	problem
R_3mlwwR0GznNdQzL	4	problem
R_3mlwwR0GznNdQzL	5	problem
R_3iyDKx7QTu8stbG	4	aut
R_3iyDKx7QTu8stbG	3	aut
R_3iyDKx7QTu8stbG	4	dat
R_3iyDKx7QTu8stbG	4	problem
R_3iyDKx7QTu8stbG	3	problem
R_3iyDKx7QTu8stbG	3	problem
R_3iyDKx7QTu8stbG	3	problem
R_1Q4bxfPEwq6wLqj	0	aut
R_1Q4bxfPEwq6wLqj	4	problem
R_1Q4bxfPEwq6wLqj	1	problem
R_1Q4bxfPEwq6wLqj	2	problem
R_2fvYTNBHN2p9N55	1	aut
R_2fvYTNBHN2p9N55	3	aut
R_2fvYTNBHN2p9N55	4	dat
R_2fvYTNBHN2p9N55	3	problem
R_2fvYTNBHN2p9N55	4	problem
R_2fvYTNBHN2p9N55	2	problem
R_2fvYTNBHN2p9N55	2	problem
R_3QWOF1QxLvQTqGX	5	aut
R_3QWOF1QxLvQTqGX	3	dat
R_3QWOF1QxLvQTqGX	5	problem
R_3QWOF1QxLvQTqGX	5	problem
R_3QWOF1QxLvQTqGX	5	problem
R_3QWOF1QxLvQTqGX	4	problem
R_3j6uV4mxJxqFbIB	2	aut
R_3j6uV4mxJxqFbIB	3	aut
R_3j6uV4mxJxqFbIB	4	dat
R_3j6uV4mxJxqFbIB	3	problem
R_3j6uV4mxJxqFbIB	3	problem
R_3j6uV4mxJxqFbIB	5	problem
R_3j6uV4mxJxqFbIB	4	problem
R_22E5Gh6KzITMPKH	3	aut
R_22E5Gh6KzITMPKH	1	dat
R_22E5Gh6KzITMPKH	5	problem
R_22E5Gh6KzITMPKH	5	problem
R_22E5Gh6KzITMPKH	2	problem
R_22E5Gh6KzITMPKH	5	problem
R_1jV40U1VzLZKnTU	1	aut
R_1jV40U1VzLZKnTU	2	aut
R_1jV40U1VzLZKnTU	1	problem
R_1jV40U1VzLZKnTU	1	problem
R_1jV40U1VzLZKnTU	3	problem
R_1jV40U1VzLZKnTU	1	problem
R_x64IbMmSrQaMnQd	2	aut
R_x64IbMmSrQaMnQd	1	aut
R_x64IbMmSrQaMnQd	5	problem
R_x64IbMmSrQaMnQd	1	problem
R_x64IbMmSrQaMnQd	1	problem
R_x64IbMmSrQaMnQd	1	problem
R_1qWI3yISPWM6LL7	5	aut
R_3qs3GwS7uFueZUc	1	aut
R_3qs3GwS7uFueZUc	3	aut
R_3qs3GwS7uFueZUc	4	dat
R_3qs3GwS7uFueZUc	1	problem
R_3qs3GwS7uFueZUc	1	problem
R_3qs3GwS7uFueZUc	4	problem
R_3qs3GwS7uFueZUc	4	problem
R_efBoJz9SZg9whON	1	aut
R_efBoJz9SZg9whON	4	aut
R_efBoJz9SZg9whON	4	dat
R_efBoJz9SZg9whON	1	problem
R_efBoJz9SZg9whON	1	problem
R_efBoJz9SZg9whON	1	problem
R_efBoJz9SZg9whON	3	problem
R_1HpZuatgpvYC4hS	3	aut
R_1HpZuatgpvYC4hS	5	dat
R_1HpZuatgpvYC4hS	5	problem
R_1HpZuatgpvYC4hS	1	problem
R_UXQO0F5pToqg4Vz	1	aut
R_UXQO0F5pToqg4Vz	4	aut
R_UXQO0F5pToqg4Vz	3	dat
R_UXQO0F5pToqg4Vz	1	problem
R_UXQO0F5pToqg4Vz	4	problem
R_UXQO0F5pToqg4Vz	2	problem
R_3nIZi1lqK13Tr2E	5	aut
R_3nIZi1lqK13Tr2E	2	dat
R_3nIZi1lqK13Tr2E	1	problem
R_3nIZi1lqK13Tr2E	3	problem
R_3nIaVCML7qzRGNJ	2	aut
R_3nIaVCML7qzRGNJ	4	aut
R_3nIaVCML7qzRGNJ	5	dat
R_3nIaVCML7qzRGNJ	3	problem
R_3nIaVCML7qzRGNJ	3	problem
R_3nIaVCML7qzRGNJ	2	problem
R_3nIaVCML7qzRGNJ	1	problem
R_1po1PZhwk8Fn3fw	2	problem
R_1po1PZhwk8Fn3fw	3	problem
R_1JVDm4rVGE5istC	3	aut
